source,app,args,config,kernel,stat,value,raw,stat_regex
app,heartwall-rodinia-2.0-ft,__data_test_avi_1___data_result_1_txt,QV100-SASS-Accelwattch_SASS_SIM,all_kernels,GPGPU-Sim-build,,gpgpu-sim_git-commit-e10018b6_modified_0.0.,GPGPU-Sim-build
app,lud-rodinia-2.0-ft,_v__b__i___data_64_dat,QV100-SASS-Accelwattch_SASS_SIM,all_kernels,GPGPU-Sim-build,,gpgpu-sim_git-commit-e10018b6_modified_0.0.,GPGPU-Sim-build
app,nw-rodinia-2.0-ft,128_10___data_result_128_10_txt,QV100-SASS-Accelwattch_SASS_SIM,all_kernels,GPGPU-Sim-build,,gpgpu-sim_git-commit-e10018b6_modified_0.0.,GPGPU-Sim-build
app,nn-rodinia-2.0-ft,__data_filelist_4_3_30_90___data_filelist_4_3_30_90_result_txt,QV100-SASS-Accelwattch_SASS_SIM,all_kernels,GPGPU-Sim-build,,gpgpu-sim_git-commit-e10018b6_modified_0.0.,GPGPU-Sim-build
app,pathfinder-rodinia-2.0-ft,1000_20_5___data_result_1000_20_5_txt,QV100-SASS-Accelwattch_SASS_SIM,all_kernels,GPGPU-Sim-build,,gpgpu-sim_git-commit-e10018b6_modified_0.0.,GPGPU-Sim-build
app,srad_v2-rodinia-2.0-ft,__data_matrix128x128_txt_0_127_0_127__5_2___data_result_matrix128x128_1_150_1_100__5_2_txt,QV100-SASS-Accelwattch_SASS_SIM,all_kernels,GPGPU-Sim-build,,gpgpu-sim_git-commit-e10018b6_modified_0.0.,GPGPU-Sim-build
app,streamcluster-rodinia-2.0-ft,3_6_16_1024_1024_100_none_output_txt_1___data_result_3_6_16_1024_1024_100_none_1_txt,QV100-SASS-Accelwattch_SASS_SIM,all_kernels,GPGPU-Sim-build,,gpgpu-sim_git-commit-e10018b6_modified_0.0.,GPGPU-Sim-build
app,backprop-rodinia-2.0-ft,4096___data_result_4096_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,gpu_tot_sim_insn,10473824.0,10473824,gpu_tot_sim_insn\s*=\s*(.*)
app,bfs-rodinia-2.0-ft,__data_graph4096_txt___data_graph4096_result_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,gpu_tot_sim_insn,1210998.0,1210998,gpu_tot_sim_insn\s*=\s*(.*)
app,hotspot-rodinia-2.0-ft,30_6_40___data_result_30_6_40_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,gpu_tot_sim_insn,33950092.0,33950092,gpu_tot_sim_insn\s*=\s*(.*)
app,heartwall-rodinia-2.0-ft,__data_test_avi_1___data_result_1_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,gpu_tot_sim_insn,7329465.0,7329465,gpu_tot_sim_insn\s*=\s*(.*)
app,lud-rodinia-2.0-ft,_v__b__i___data_64_dat,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,gpu_tot_sim_insn,418884.0,418884,gpu_tot_sim_insn\s*=\s*(.*)
app,nw-rodinia-2.0-ft,128_10___data_result_128_10_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,gpu_tot_sim_insn,595236.0,595236,gpu_tot_sim_insn\s*=\s*(.*)
app,nn-rodinia-2.0-ft,__data_filelist_4_3_30_90___data_filelist_4_3_30_90_result_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,gpu_tot_sim_insn,6714538.0,6714538,gpu_tot_sim_insn\s*=\s*(.*)
app,pathfinder-rodinia-2.0-ft,1000_20_5___data_result_1000_20_5_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,gpu_tot_sim_insn,1059640.0,1059640,gpu_tot_sim_insn\s*=\s*(.*)
app,srad_v2-rodinia-2.0-ft,__data_matrix128x128_txt_0_127_0_127__5_2___data_result_matrix128x128_1_150_1_100__5_2_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,gpu_tot_sim_insn,10888254.0,10888254,gpu_tot_sim_insn\s*=\s*(.*)
app,streamcluster-rodinia-2.0-ft,3_6_16_1024_1024_100_none_output_txt_1___data_result_3_6_16_1024_1024_100_none_1_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,gpu_tot_sim_insn,20365977.0,20365977,gpu_tot_sim_insn\s*=\s*(.*)
app,backprop-rodinia-2.0-ft,4096___data_result_4096_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,gpgpu_simulation_time,14.0,14,gpgpu_simulation_time\s*=.*\(([0-9]+) sec\).*
app,bfs-rodinia-2.0-ft,__data_graph4096_txt___data_graph4096_result_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,gpgpu_simulation_time,21.0,21,gpgpu_simulation_time\s*=.*\(([0-9]+) sec\).*
app,hotspot-rodinia-2.0-ft,30_6_40___data_result_30_6_40_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,gpgpu_simulation_time,37.0,37,gpgpu_simulation_time\s*=.*\(([0-9]+) sec\).*
app,heartwall-rodinia-2.0-ft,__data_test_avi_1___data_result_1_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,gpgpu_simulation_time,5.0,5,gpgpu_simulation_time\s*=.*\(([0-9]+) sec\).*
app,lud-rodinia-2.0-ft,_v__b__i___data_64_dat,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,gpgpu_simulation_time,24.0,24,gpgpu_simulation_time\s*=.*\(([0-9]+) sec\).*
app,nw-rodinia-2.0-ft,128_10___data_result_128_10_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,gpgpu_simulation_time,21.0,21,gpgpu_simulation_time\s*=.*\(([0-9]+) sec\).*
app,nn-rodinia-2.0-ft,__data_filelist_4_3_30_90___data_filelist_4_3_30_90_result_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,gpgpu_simulation_time,29.0,29,gpgpu_simulation_time\s*=.*\(([0-9]+) sec\).*
app,pathfinder-rodinia-2.0-ft,1000_20_5___data_result_1000_20_5_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,gpgpu_simulation_time,4.0,4,gpgpu_simulation_time\s*=.*\(([0-9]+) sec\).*
app,srad_v2-rodinia-2.0-ft,__data_matrix128x128_txt_0_127_0_127__5_2___data_result_matrix128x128_1_150_1_100__5_2_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,gpgpu_simulation_time,17.0,17,gpgpu_simulation_time\s*=.*\(([0-9]+) sec\).*
app,streamcluster-rodinia-2.0-ft,3_6_16_1024_1024_100_none_output_txt_1___data_result_3_6_16_1024_1024_100_none_1_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,gpgpu_simulation_time,296.0,296,gpgpu_simulation_time\s*=.*\(([0-9]+) sec\).*
app,backprop-rodinia-2.0-ft,4096___data_result_4096_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,gpu_tot_sim_cycle,14731.0,14731,gpu_tot_sim_cycle\s*=\s*(.*)
app,bfs-rodinia-2.0-ft,__data_graph4096_txt___data_graph4096_result_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,gpu_tot_sim_cycle,115556.0,115556,gpu_tot_sim_cycle\s*=\s*(.*)
app,hotspot-rodinia-2.0-ft,30_6_40___data_result_30_6_40_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,gpu_tot_sim_cycle,53853.0,53853,gpu_tot_sim_cycle\s*=\s*(.*)
app,heartwall-rodinia-2.0-ft,__data_test_avi_1___data_result_1_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,gpu_tot_sim_cycle,8389.0,8389,gpu_tot_sim_cycle\s*=\s*(.*)
app,lud-rodinia-2.0-ft,_v__b__i___data_64_dat,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,gpu_tot_sim_cycle,127309.0,127309,gpu_tot_sim_cycle\s*=\s*(.*)
app,nw-rodinia-2.0-ft,128_10___data_result_128_10_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,gpu_tot_sim_cycle,132656.0,132656,gpu_tot_sim_cycle\s*=\s*(.*)
app,nn-rodinia-2.0-ft,__data_filelist_4_3_30_90___data_filelist_4_3_30_90_result_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,gpu_tot_sim_cycle,29962.0,29962,gpu_tot_sim_cycle\s*=\s*(.*)
app,pathfinder-rodinia-2.0-ft,1000_20_5___data_result_1000_20_5_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,gpu_tot_sim_cycle,28717.0,28717,gpu_tot_sim_cycle\s*=\s*(.*)
app,srad_v2-rodinia-2.0-ft,__data_matrix128x128_txt_0_127_0_127__5_2___data_result_matrix128x128_1_150_1_100__5_2_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,gpu_tot_sim_cycle,29211.0,29211,gpu_tot_sim_cycle\s*=\s*(.*)
app,streamcluster-rodinia-2.0-ft,3_6_16_1024_1024_100_none_output_txt_1___data_result_3_6_16_1024_1024_100_none_1_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,gpu_tot_sim_cycle,1172585.0,1172585,gpu_tot_sim_cycle\s*=\s*(.*)
app,backprop-rodinia-2.0-ft,4096___data_result_4096_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_R][HIT],28428.0,28428,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_R\]\[HIT\]\s*=\s*(.*)
app,bfs-rodinia-2.0-ft,__data_graph4096_txt___data_graph4096_result_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_R][HIT],14474.0,14474,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_R\]\[HIT\]\s*=\s*(.*)
app,hotspot-rodinia-2.0-ft,30_6_40___data_result_30_6_40_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_R][HIT],26943.0,26943,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_R\]\[HIT\]\s*=\s*(.*)
app,heartwall-rodinia-2.0-ft,__data_test_avi_1___data_result_1_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_R][HIT],18819.0,18819,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_R\]\[HIT\]\s*=\s*(.*)
app,lud-rodinia-2.0-ft,_v__b__i___data_64_dat,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_R][HIT],2048.0,2048,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_R\]\[HIT\]\s*=\s*(.*)
app,nw-rodinia-2.0-ft,128_10___data_result_128_10_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_R][HIT],4160.0,4160,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_R\]\[HIT\]\s*=\s*(.*)
app,nn-rodinia-2.0-ft,__data_filelist_4_3_30_90___data_filelist_4_3_30_90_result_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_R][HIT],78752.0,78752,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_R\]\[HIT\]\s*=\s*(.*)
app,pathfinder-rodinia-2.0-ft,1000_20_5___data_result_1000_20_5_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_R][HIT],3017.0,3017,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_R\]\[HIT\]\s*=\s*(.*)
app,srad_v2-rodinia-2.0-ft,__data_matrix128x128_txt_0_127_0_127__5_2___data_result_matrix128x128_1_150_1_100__5_2_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_R][HIT],35536.0,35536,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_R\]\[HIT\]\s*=\s*(.*)
app,streamcluster-rodinia-2.0-ft,3_6_16_1024_1024_100_none_output_txt_1___data_result_3_6_16_1024_1024_100_none_1_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_R][HIT],444879.0,444879,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_R\]\[HIT\]\s*=\s*(.*)
app,backprop-rodinia-2.0-ft,4096___data_result_4096_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_R][TOTAL_ACCESS],28501.0,28501,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_R\]\[TOTAL_ACCESS\]\s*=\s*(.*)
app,bfs-rodinia-2.0-ft,__data_graph4096_txt___data_graph4096_result_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_R][TOTAL_ACCESS],14475.0,14475,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_R\]\[TOTAL_ACCESS\]\s*=\s*(.*)
app,hotspot-rodinia-2.0-ft,30_6_40___data_result_30_6_40_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_R][TOTAL_ACCESS],27043.0,27043,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_R\]\[TOTAL_ACCESS\]\s*=\s*(.*)
app,heartwall-rodinia-2.0-ft,__data_test_avi_1___data_result_1_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_R][TOTAL_ACCESS],18819.0,18819,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_R\]\[TOTAL_ACCESS\]\s*=\s*(.*)
app,lud-rodinia-2.0-ft,_v__b__i___data_64_dat,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_R][TOTAL_ACCESS],2048.0,2048,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_R\]\[TOTAL_ACCESS\]\s*=\s*(.*)
app,nw-rodinia-2.0-ft,128_10___data_result_128_10_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_R][TOTAL_ACCESS],4160.0,4160,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_R\]\[TOTAL_ACCESS\]\s*=\s*(.*)
app,nn-rodinia-2.0-ft,__data_filelist_4_3_30_90___data_filelist_4_3_30_90_result_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_R][TOTAL_ACCESS],78752.0,78752,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_R\]\[TOTAL_ACCESS\]\s*=\s*(.*)
app,pathfinder-rodinia-2.0-ft,1000_20_5___data_result_1000_20_5_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_R][TOTAL_ACCESS],3021.0,3021,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_R\]\[TOTAL_ACCESS\]\s*=\s*(.*)
app,srad_v2-rodinia-2.0-ft,__data_matrix128x128_txt_0_127_0_127__5_2___data_result_matrix128x128_1_150_1_100__5_2_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_R][TOTAL_ACCESS],35584.0,35584,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_R\]\[TOTAL_ACCESS\]\s*=\s*(.*)
app,streamcluster-rodinia-2.0-ft,3_6_16_1024_1024_100_none_output_txt_1___data_result_3_6_16_1024_1024_100_none_1_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_R][TOTAL_ACCESS],462658.0,462658,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_R\]\[TOTAL_ACCESS\]\s*=\s*(.*)
app,backprop-rodinia-2.0-ft,4096___data_result_4096_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_W][HIT],32262.0,32262,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_W\]\[HIT\]\s*=\s*(.*)
app,bfs-rodinia-2.0-ft,__data_graph4096_txt___data_graph4096_result_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_W][HIT],16368.0,16368,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_W\]\[HIT\]\s*=\s*(.*)
app,hotspot-rodinia-2.0-ft,30_6_40___data_result_30_6_40_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_W][HIT],1962.0,1962,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_W\]\[HIT\]\s*=\s*(.*)
app,heartwall-rodinia-2.0-ft,__data_test_avi_1___data_result_1_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_W][HIT],3838.0,3838,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_W\]\[HIT\]\s*=\s*(.*)
app,lud-rodinia-2.0-ft,_v__b__i___data_64_dat,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_W][HIT],1780.0,1780,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_W\]\[HIT\]\s*=\s*(.*)
app,nw-rodinia-2.0-ft,128_10___data_result_128_10_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_W][HIT],2944.0,2944,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_W\]\[HIT\]\s*=\s*(.*)
app,nn-rodinia-2.0-ft,__data_filelist_4_3_30_90___data_filelist_4_3_30_90_result_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_W][HIT],5625.0,5625,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_W\]\[HIT\]\s*=\s*(.*)
app,pathfinder-rodinia-2.0-ft,1000_20_5___data_result_1000_20_5_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_W][HIT],500.0,500,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_W\]\[HIT\]\s*=\s*(.*)
app,srad_v2-rodinia-2.0-ft,__data_matrix128x128_txt_0_127_0_127__5_2___data_result_matrix128x128_1_150_1_100__5_2_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_W][HIT],4128.0,4128,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_W\]\[HIT\]\s*=\s*(.*)
app,streamcluster-rodinia-2.0-ft,3_6_16_1024_1024_100_none_output_txt_1___data_result_3_6_16_1024_1024_100_none_1_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_W][HIT],50539.0,50539,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_W\]\[HIT\]\s*=\s*(.*)
app,backprop-rodinia-2.0-ft,4096___data_result_4096_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_W][TOTAL_ACCESS],32774.0,32774,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_W\]\[TOTAL_ACCESS\]\s*=\s*(.*)
app,bfs-rodinia-2.0-ft,__data_graph4096_txt___data_graph4096_result_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_W][TOTAL_ACCESS],16620.0,16620,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_W\]\[TOTAL_ACCESS\]\s*=\s*(.*)
app,hotspot-rodinia-2.0-ft,30_6_40___data_result_30_6_40_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_W][TOTAL_ACCESS],1962.0,1962,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_W\]\[TOTAL_ACCESS\]\s*=\s*(.*)
app,heartwall-rodinia-2.0-ft,__data_test_avi_1___data_result_1_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_W][TOTAL_ACCESS],20522.0,20522,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_W\]\[TOTAL_ACCESS\]\s*=\s*(.*)
app,lud-rodinia-2.0-ft,_v__b__i___data_64_dat,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_W][TOTAL_ACCESS],1780.0,1780,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_W\]\[TOTAL_ACCESS\]\s*=\s*(.*)
app,nw-rodinia-2.0-ft,128_10___data_result_128_10_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_W][TOTAL_ACCESS],2944.0,2944,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_W\]\[TOTAL_ACCESS\]\s*=\s*(.*)
app,nn-rodinia-2.0-ft,__data_filelist_4_3_30_90___data_filelist_4_3_30_90_result_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_W][TOTAL_ACCESS],7500.0,7500,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_W\]\[TOTAL_ACCESS\]\s*=\s*(.*)
app,pathfinder-rodinia-2.0-ft,1000_20_5___data_result_1000_20_5_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_W][TOTAL_ACCESS],625.0,625,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_W\]\[TOTAL_ACCESS\]\s*=\s*(.*)
app,srad_v2-rodinia-2.0-ft,__data_matrix128x128_txt_0_127_0_127__5_2___data_result_matrix128x128_1_150_1_100__5_2_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_W][TOTAL_ACCESS],24576.0,24576,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_W\]\[TOTAL_ACCESS\]\s*=\s*(.*)
app,streamcluster-rodinia-2.0-ft,3_6_16_1024_1024_100_none_output_txt_1___data_result_3_6_16_1024_1024_100_none_1_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[GLOBAL_ACC_W][TOTAL_ACCESS],50539.0,50539,\s+L2_cache_stats_breakdown\[GLOBAL_ACC_W\]\[TOTAL_ACCESS\]\s*=\s*(.*)
app,backprop-rodinia-2.0-ft,4096___data_result_4096_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[CHIPLET_ACC_R][HIT],0.0,0,\s+L2_cache_stats_breakdown\[CHIPLET_ACC_R\]\[HIT\]\s*=\s*(.*)
app,bfs-rodinia-2.0-ft,__data_graph4096_txt___data_graph4096_result_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[CHIPLET_ACC_R][HIT],0.0,0,\s+L2_cache_stats_breakdown\[CHIPLET_ACC_R\]\[HIT\]\s*=\s*(.*)
app,hotspot-rodinia-2.0-ft,30_6_40___data_result_30_6_40_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[CHIPLET_ACC_R][HIT],0.0,0,\s+L2_cache_stats_breakdown\[CHIPLET_ACC_R\]\[HIT\]\s*=\s*(.*)
app,heartwall-rodinia-2.0-ft,__data_test_avi_1___data_result_1_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[CHIPLET_ACC_R][HIT],0.0,0,\s+L2_cache_stats_breakdown\[CHIPLET_ACC_R\]\[HIT\]\s*=\s*(.*)
app,lud-rodinia-2.0-ft,_v__b__i___data_64_dat,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[CHIPLET_ACC_R][HIT],0.0,0,\s+L2_cache_stats_breakdown\[CHIPLET_ACC_R\]\[HIT\]\s*=\s*(.*)
app,nw-rodinia-2.0-ft,128_10___data_result_128_10_txt,QV100-SASS-Accelwattch_SASS_SIM,final_kernel,L2_cache_stats_breakdown[CHIPLET_ACC_R][HIT],0.0,0,\s+L2_cache_stats_breakdown\[CHIPLET_ACC_R\]\[HIT\]\s*=\s*(.*)
